attr1,attr2,attr3,attr4,attr5,attr6,attr7,attr8,attr9,attr10,attr11,attr12,attr13,attr14,out
0.6486028597677488,0.6486340612479811,0.7693356221899008,0.7311260754558809,0.7398298573178965,0.7409962670028747,4,4,4,4,4,4,4,4,0
0.6269740300447397,0.7301378767876262,0.7508474547128475,0.833325194736706,0.7344439323334266,0.7341127568533243,4,4,4,4,4,4,4,4,0
0.25375616681594765,0.18144675812161454,0.32254892776590927,0.37580424097503384,0.10141539588886245,0.32901340003121626,0,0,0,0,0,0,0,0,0
0.8095221390714769,0.8023236085806584,0.6815013936693411,0.6777749590081602,0.7468072199746898,0.730713392236259,4,4,4,4,4,4,4,4,0
0.7391151585924302,0.7743148267668013,0.6667455880645595,0.6366667159280115,0.8624485016263662,0.6965919470579303,4,4,4,4,4,4,4,4,0
0.8084337280026536,0.6664138804315815,0.5923998942271473,0.6938368055818727,0.9538015356382255,0.7397896250381332,4,4,4,4,4,4,4,4,0
0.2736509572432372,0.1938066881081184,0.3398699348077656,0.2541475515326281,0.2075785622736133,0.3224745016920796,0,0,0,0,0,0,0,0,0
0.7745037691794225,0.692746355443468,0.7712588070589607,0.6266920298854924,0.7572227681511569,0.7317351544573594,4,4,4,4,4,4,4,4,0
0.7188530148054622,0.770169975384813,0.5750598119670371,0.7283556717350483,0.7490466824868113,0.8922874587972676,4,4,4,4,4,4,4,4,0
0.705554450850978,0.7162550107356318,0.872397081293003,1.0304783599384366,0.7743541312527011,0.7614048804439869,2,3,4,3,3,0,1,3,1
0.4774363765727905,0.3876110942864837,0.17020901484296336,0.16644767189457005,0.25108626789242855,0.17629952474175692,0,0,3,3,3,2,1,4,1
0.2793551599049691,0.33890957392485277,0.2082883553732536,0.26857264051031476,0.29303298868545163,0.32363950180639717,0,0,0,0,0,0,0,0,0
0.25567705934785084,0.3402585387543686,0.13804673582816376,0.41330240552971076,0.23239011487747768,0.3300401150175038,0,0,0,0,0,0,0,0,0
0.7062246098235387,0.7027620448766463,0.8386373746157704,0.7419307654431035,0.7476756095716036,0.7036012975151446,4,4,4,4,4,4,4,4,0
0.3001031150859187,0.13834697616970865,0.32205684285054254,0.21473239118483134,0.14593350850929976,0.3219082459147131,0,0,0,0,0,0,0,0,0
0.551716166044143,0.7327122272296471,0.7374793682301317,0.8279391795832955,0.6218558109040363,0.7223016171125127,4,4,4,4,4,4,4,4,0
0.5735244330758569,0.8230679342326886,0.7658718698354537,0.8366233505275598,0.6520048523082619,0.8334961835289938,4,4,4,4,4,4,4,4,0
0.8584964951233047,0.6172344693495019,0.6603023063716966,0.8808673908145787,0.880022859803938,0.7672937981396625,4,4,4,4,4,4,4,4,0
0.6092238337961157,0.6437577309505667,0.7252895843648491,0.6417666985143928,0.7789418712616242,0.775471967506288,4,4,4,4,4,4,4,4,0
0.18405835308686633,0.182345461254021,0.13412430734872224,0.3432265068010481,0.08842672918394148,0.31037828267573103,0,0,0,0,0,0,0,0,0
0.24717592749134343,0.2710084336577238,0.18940071941875045,0.30382435866658003,0.23250632324875797,0.09202845606415935,0,0,0,0,0,0,0,0,0
0.7363491640196949,0.6474677782724118,0.8836040964438991,0.8571715921222705,0.7946683520808691,0.7063320211386982,4,4,4,4,4,4,4,4,0
0.17626426263129796,0.25694293625678116,0.13918563820375585,0.3589048558974449,0.3483180964452808,0.3344370794515668,0,0,0,0,0,0,0,0,0
0.7940136974781752,0.7734762322041058,0.6310108689977896,0.7121733934535095,0.5807810466972944,0.903138166071942,4,4,4,4,4,4,4,4,0
0.14949268046148673,0.10256989390241034,0.23957087309008113,0.3524867680819771,0.10964331799620894,0.1904370723222521,0,0,0,0,0,0,0,0,0
0.6849387134167535,0.8014181673948031,0.8631864443797029,0.7082295157954092,0.6360962905100614,0.7554048916228508,4,4,4,4,4,4,4,4,0
0.3013077236586473,0.2755797000059989,0.2599589797351814,0.28538412013895054,0.32272641573580463,0.31954227163703647,0,0,0,0,0,0,0,0,0
0.7549942077218886,0.7217769719742401,0.756438764612479,0.7147081635897705,0.778451328943687,0.7298568178752237,4,4,4,4,4,4,4,4,0
0.7457389161046535,0.6154125018979537,0.6991846670304673,0.7402086646265827,0.7903628672931715,0.7020821622338419,4,4,4,4,4,4,4,4,0
0.6600602322453462,0.642433110253221,0.8677214731520249,0.6963383696690505,0.7288659203777317,0.6940854647004217,4,4,4,4,4,4,4,4,0
0.7473945328917804,0.7696819724027257,0.7010846897698602,0.7098357203631886,0.7274110286155373,0.7190770544723938,4,4,4,4,4,4,4,4,0
0.5725076820522148,0.6869283349942674,0.648303513464281,0.7671267601025695,0.8203317034861358,0.6987769445225297,4,4,4,4,4,4,4,4,0
0.2501155899037059,0.1320774105260577,0.4130990877749531,0.2535133505841339,0.32280090735433253,0.3765222224847992,0,0,0,0,0,0,0,0,0
0.12858149243784212,0.35847958315923584,0.14644167296351307,0.28251266958031906,0.2893921823492823,0.28589804482628456,0,0,0,0,0,0,0,0,0
0.6766092109081805,0.5793266285494045,0.7502812422130244,0.7570447771563105,0.8556125866621809,0.7387473304151131,4,4,4,4,4,4,4,4,0
0.6953894656694873,0.7290704490096781,0.7271826486567713,0.7760424094507298,0.6475902289770256,0.7941049508605574,4,4,4,4,4,4,4,4,0
0.25771595944602094,0.3403825208938913,0.24456225363916717,0.2667190405401083,0.2330314192230246,0.10512619315259714,0,0,0,0,0,0,0,0,0
0.3752601227935749,0.31038200755202416,0.2561203607834716,0.26981926954266705,0.2903461457522,0.22827289593724295,0,0,0,0,0,0,0,0,0
0.738936137912285,0.6340226235925246,0.8267166948942037,0.6955269002988744,0.823731015803764,0.598746953150226,4,4,4,4,4,4,4,4,0
0.26056571230056597,0.23671816385811428,0.3213898085193453,0.2179371670373673,0.20060158474313086,0.1887309172962401,0,0,0,0,0,0,0,0,0
0.15751397775784878,0.24058726963224086,0.3355285689605876,0.37223328854360854,0.24370494592577857,0.21849580357519455,0,0,0,0,0,0,0,0,0
0.8035649863018193,0.7116777009516174,0.7524007741270593,0.6772273265867178,0.859747959668277,0.8256355935755473,4,4,4,4,4,4,4,4,0
0.8483375697915465,0.8354974891639999,0.5661273782623495,0.9707580712351416,0.8170423252261181,0.7179591752498091,0,4,2,4,1,2,2,3,1
0.7814358780000991,0.7225996690664237,0.6759014266399296,0.7608804725965881,0.6984024645470414,0.8042357000589979,4,4,4,4,4,4,4,4,0
0.1899940462109985,0.19724980483517107,0.322693982576256,0.2162474323405384,0.17958358036805938,0.09262554555560165,0,0,0,0,0,0,0,0,0
0.6970954211525147,0.7351495961940036,0.7713637958452837,0.7120738466958866,0.7811969060117571,0.6939519470088837,4,4,4,4,4,4,4,4,0
0.7768045178575389,0.8075036140011395,0.7356261117886657,0.7194038608705473,0.8338101824983026,0.7541308778134929,4,4,4,4,4,4,4,4,0
0.2715647067645478,0.27204389506132104,0.232748094278525,0.23719734948563967,0.22933197821088624,0.27273856816902586,0,0,0,0,0,0,0,0,0
0.07441322312749737,0.3916245226031395,0.2699236366322458,0.1933079399216056,0.23586675787194827,0.32321120898486727,0,0,0,0,0,0,0,0,0
0.6932228769194784,0.6951525432538059,0.5866572948116642,0.730206888467191,0.7823219473431106,0.808567766368674,4,4,4,4,4,4,4,4,0
0.29753883837931366,0.25902304542885063,0.3180767998294284,0.3388043737223674,0.3112011395368106,0.325816361778636,0,0,0,0,0,0,0,0,0
0.7269185012482661,0.582187078241051,0.774327918930899,0.7516085051787061,0.7083622963651047,0.8517817741880986,4,4,4,4,4,4,4,4,0
0.21248615503284982,0.2576824736657234,0.266231606266954,0.16863706621609603,0.2973248820987884,0.3070767238998194,0,0,0,0,0,0,0,0,0
0.20117959440512717,0.2621653996816397,0.3601799005132348,0.3366746619855448,0.30089082253813326,0.0037721036780927197,0,0,0,0,0,0,0,0,0
0.9502833427768368,0.7929266923979627,0.9402246921411765,0.8052201111863323,0.7236140097743539,0.7258669436322268,4,4,4,4,4,4,4,4,0
0.262488307801842,0.3369371526725301,0.2549411926528729,0.2646617607213412,0.41877105515405605,0.4059121201139464,0,0,0,0,0,0,0,0,0
0.2562626880326592,0.15176292745472694,0.2557006655150009,0.22972846317232423,0.07578885697481089,0.27222574208763606,0,0,0,0,0,0,0,0,0
0.8345215491612156,0.75410275264035,0.7755483180623546,0.7691088856923249,0.7804609065510844,0.9060435291705271,4,4,4,4,4,4,4,4,0
0.17411403439756815,0.1391711663504771,0.22452854683337498,0.4685203011779695,0.2190624753088308,0.3839265894967767,0,0,0,0,0,0,0,0,0
0.31412144735513825,0.2692816241969911,0.12150387140264979,0.09297083134946701,0.22562646449573964,0.17932281747276513,0,0,0,0,0,0,0,0,0
0.6991031212498816,0.8914596773141268,0.7843841759377148,0.7645662784626552,0.7323245228497987,0.8315067739799032,4,4,4,4,4,4,4,4,0
0.7009242321362209,0.7387100110209288,0.7241327690017074,0.6877282845804054,0.8370433397811355,0.8675044132159013,4,4,4,4,4,4,4,4,0
0.6967455230582509,0.5941077406078361,0.7614242403567404,0.8503494128734835,0.8166549191410993,0.5913522476610108,4,4,4,4,4,4,4,4,0
0.21015231971706527,0.1955842863704856,0.3116983124721088,0.29494723918027854,0.17680414251657428,0.2595431448538149,0,0,0,0,0,0,0,0,0
0.3020263412515432,0.29616229839211333,0.05562051823946393,0.2753143156250708,0.19493669691576593,0.39340806385592975,0,0,0,0,0,0,0,0,0
0.20454699151374447,0.2670475922513632,0.3041708788987463,0.37309216530706474,0.19670747157527144,0.05481782104179095,0,0,0,0,0,0,0,0,0
0.8954578477840753,0.5948073504184102,0.6701393948231369,0.7240047005575064,0.7167934550926237,0.7602996187541942,4,4,4,4,4,4,4,4,0
0.6600205746062211,0.8101504494764165,0.8672106214701834,0.5750055249547517,0.8560672583835649,0.5359910346811552,3,0,4,3,1,1,3,1,1
0.3163966869434258,0.1852764074546976,0.3475312888585617,0.264842863434435,0.39013647969794796,0.21563281568517634,0,0,0,0,0,0,0,0,0
0.35521147658775887,0.33392440330767337,0.3554099440450924,0.09955065474111682,0.21340360969299363,0.24077132894020897,0,0,0,0,0,0,0,0,0
0.5635810923460071,0.6476188459477332,0.6248795025049225,0.6492000626244845,0.7853284064529851,0.7523880807880425,4,4,4,4,4,4,4,4,0
0.8891269277876256,0.805974609772468,0.7397859363163434,0.7251355677730091,0.6479539959141158,0.7390577453527692,4,4,4,4,4,4,4,4,0
0.7071927976743603,0.6710282817880319,0.6040719514859082,0.7025815392666247,0.7759836607533976,0.7273760507793177,4,4,4,4,4,4,4,4,0
0.7335509766325237,0.8416409146153283,0.7093966666796871,0.6078403918947018,0.7302129910505637,0.8027859335991956,4,4,4,4,4,4,4,4,0
0.26220302362915626,0.4113080490639184,0.26244586236188633,0.1540962033666772,0.22168556499080036,0.2957399341258166,0,0,0,0,0,0,0,0,0
0.28554063385505446,0.2535574685911061,0.2619410177897625,0.2555517187659051,0.36481158508400324,0.27066540308703135,0,0,0,0,0,0,0,0,0
0.3397238468891339,0.4707581259967155,0.2783731267638081,0.2227762211067149,0.2570484291272054,0.1774920459320426,0,0,0,0,0,0,0,0,0
0.839982425769855,0.7939806923418342,0.8754465716546437,0.6988254373160723,0.8235479687466132,0.790511895155587,4,4,4,4,4,4,4,4,0
0.3228840909153572,0.1976511293434535,0.26091237359244596,0.20523681779953812,0.2424046123151756,0.18438060774054701,0,0,0,0,0,0,0,0,0
0.3754969825657398,0.4032196145065977,0.25848614963176625,0.2259143282673371,0.35685701512784046,0.25411097317266274,0,0,0,0,0,0,0,0,0
0.6828138109591313,0.6538978176806505,0.7880030463937265,0.8059244163737036,0.6876550764947041,0.8864039597058381,4,4,4,4,4,4,4,4,0
0.4000772786488732,0.3160534339656367,0.23218204502754358,0.20779779434873535,0.2745188337041623,0.25272729668433974,0,0,0,0,0,0,0,0,0
0.6785427923178913,0.7761759274882248,0.7091869139465676,0.6359638147001483,0.7708585306791429,0.8102031428453699,4,4,4,4,4,4,4,4,0
0.6659784323410286,0.8351052306833376,0.6984908133825747,0.7993046661133318,0.6384370119142575,0.6229021654580992,4,4,4,4,4,4,4,4,0
0.09730628429102303,0.2762700871686525,0.22176402977973325,0.3397609939980361,0.2679702656068307,0.20389930528822206,0,0,0,0,0,0,0,0,0
0.7764860684497683,0.7387733967369473,0.8085498680230366,0.7828429398333647,0.8713577626027826,0.88079888431823,4,4,4,4,4,4,4,4,0
0.28561632310809837,0.15417338173716555,0.07905899796271854,0.33953543299943634,0.14668182720335832,0.2098369601299231,0,0,0,0,0,0,0,0,0
0.29084000748204086,0.27240716967811923,0.29179971184570114,0.27474275253254543,0.23288925719809517,0.24795327955661786,0,0,0,0,0,0,0,0,0
0.8370593375268439,0.5971694777903322,0.6914077314988885,0.7755165016664938,0.9556801288325036,0.8373929223287667,4,4,4,4,4,4,4,4,0
0.35669219953574804,0.2502416015729008,0.35470080395263837,0.1889229467305143,0.2837534376009737,0.1970926455138826,0,0,0,0,0,0,0,0,0
0.18499689553582666,0.3088991813129431,0.273890987470036,0.23823967832615445,0.29120891722508124,0.21711762274628515,0,0,0,0,0,0,0,0,0
0.7726938430997553,0.8130756431698939,0.8441610039668537,0.873825106166648,0.7462932032056782,0.687402640094227,4,4,4,4,4,4,4,4,0
0.20913184487025427,0.22346913553051442,0.15814235068177832,0.12955174347681175,0.17168449502438374,0.19895583589626586,0,0,0,0,0,0,0,0,0
0.20414613274975782,0.3762569668227209,0.26469338237533413,0.25358234110767186,0.15856679697926268,0.2967690444740412,0,0,0,0,0,0,0,0,0
0.22713509716901747,0.24769451641780352,0.37517686007514933,0.41348758467499874,0.2589053134595474,0.32129098938101236,0,0,0,0,0,0,0,0,0
0.1650193160232004,0.15772240639249013,0.08859209062718379,0.21934553924821504,0.29920562623677754,0.23919642621564768,0,0,0,0,0,0,0,0,0
0.7450348442658842,0.7452487353645525,0.8079432057847201,0.8224144369521955,0.7905531990070634,0.5426287462000411,4,4,4,4,4,4,4,4,0
0.30894478300659134,0.2817958505635157,0.17457528337914008,0.28568961857425684,0.2360987132376816,0.3023490133921871,0,0,0,0,0,0,0,0,0
0.702863852671163,0.7258249224972206,0.7767737484761273,0.7903326700636701,0.8483573176099117,0.7944282760875051,4,4,4,4,4,4,4,4,0
0.38391052680912957,0.215563594741871,0.22636915132287805,0.171721136987612,0.20071328433139157,0.16264091914118228,0,0,0,0,0,0,0,0,0
0.21122168748934234,0.27044739323683087,0.2801632997483806,0.3023374800188533,0.19502580496689537,0.16025909068291433,0,0,0,0,0,0,0,0,0
0.20619183054052864,0.2732349111932409,0.4156150325670013,0.3399073879390283,0.42093488978879273,0.3523883714549099,0,0,0,0,0,0,0,0,0
0.6719013495850819,0.7867298356198563,0.812041071282974,0.8669999949050846,0.798903442553768,0.6312304474129589,4,4,4,4,4,4,4,4,0
0.12495717457582028,0.17969453209135156,0.28637386947908167,0.4090983628048048,0.1265560562710782,0.2026020973163511,0,0,0,0,0,0,0,0,0
0.24923634816433962,0.33315520596394727,0.23892744492203244,0.23957006041922085,0.21874356739657705,0.21519995721174145,0,0,0,0,0,0,0,0,0
0.3418084698203408,0.31171567560178814,0.313953541142529,0.277114120202716,0.3370111974254379,0.33985379109282005,0,0,0,0,0,0,0,0,0
0.7882045178773486,0.687166698637453,0.6566496078376081,0.7863654468559498,0.8035587811757703,0.6966331583415617,4,4,4,4,4,4,4,4,0
0.16922905929546642,0.22911001432824377,0.32723475876954544,0.4090042846873341,0.1815512704501182,0.2934169402309106,0,0,0,0,0,0,0,0,0
0.19451512940006796,0.29483969552081785,0.2029147103919492,0.20113669881788207,0.2986297473690115,0.2561143062087246,0,0,0,0,0,0,0,0,0
0.33139914175902824,0.19909530155300856,0.22431293846647088,0.23781867744595728,0.20655899366960723,0.22160186030541068,0,0,0,0,0,0,0,0,0
0.31923736072059006,0.24216313091430883,0.2934039851862122,0.2928706398252455,0.1822855808183756,0.18448893043060038,0,0,0,0,0,0,0,0,0
0.8246712498230931,0.7811856000870357,0.703492219840812,0.697706493625811,0.7315798783427458,0.8137747066930456,4,4,4,4,4,4,4,4,0
0.6199231050108693,0.8581645151753895,0.9301968255673263,0.6624393402710991,0.7735681306015437,0.622033587573462,4,4,4,4,4,4,4,4,0
0.2727405095710342,0.28543260526154224,0.24253483202655146,0.055698109345421354,0.2838900271394966,0.21328579576692405,0,0,0,0,0,0,0,0,0
0.6360092425051594,0.7528532345602349,0.7098210322426894,0.8197164751984712,0.7566059313865781,0.5950291412742148,4,4,4,4,4,4,4,4,0
0.9056131214294124,0.710988410811064,0.7509436581998576,0.7012593687354124,0.7364925542464719,0.7372905444062636,4,4,4,4,4,4,4,4,0
0.6758925811521165,0.6693417568849347,0.8101739613531727,0.7713415917015414,0.875429289012942,0.807276520034085,4,4,4,4,4,4,4,4,0
0.6907279575552625,0.8249365306882743,0.6476365632963853,0.7496405966144916,0.6774224468646288,0.6869920222656511,4,4,4,4,4,4,4,4,0
0.05162026799080402,0.2540192468508446,0.2874784453454978,0.16564991059614972,0.3444050807075992,0.24793838900739829,0,0,0,0,0,0,0,0,0
0.16392831976677483,0.2391350335745188,0.21981743273636703,0.15529953959552106,0.07701480965411894,0.366028407434533,0,0,0,0,0,0,0,0,0
0.644581498469889,0.6962727884262909,0.7892183826910394,0.7710898973195921,0.8023032783544072,0.7987652355352588,4,4,4,4,4,4,4,4,0
0.35718453209524664,0.12571524066400835,0.09990363252259404,0.22157787110003954,0.28056626577308075,0.2179075176790316,0,0,0,0,0,0,0,0,0
0.6249605653674544,0.7788141567436033,0.7212190541642693,0.776773234668043,0.7849719034993498,0.7403641760345872,4,4,4,4,4,4,4,4,0
0.3341613313089886,0.2311130961553346,0.069370392683125,0.1998120202532296,0.27299454425753816,0.16991367868595839,0,0,0,0,0,0,0,0,0
0.8194496511995676,0.8076498322777868,0.7273187279767249,0.6487193696934048,0.6307928872840493,0.8263273461481832,4,4,4,4,4,4,4,4,0
0.2702793359324381,0.2624688756147357,0.18250908840049124,0.32644923099267464,0.3225121597464798,0.2857965282454878,0,0,0,0,0,0,0,0,0
0.8117679804922365,0.7166657631128618,0.7921998449927836,0.6981679152644632,0.6834338371892739,0.655819003268123,4,4,4,4,4,4,4,4,0
0.10782897010800599,0.20564459265840263,0.18708958588722235,0.27738769838608174,0.12618930525372907,0.19396416215389134,0,0,0,0,0,0,0,0,0
0.7088605295022726,0.7158422369847556,0.6803162469280393,0.6182310604541452,0.7969591021348339,0.6738278595711787,4,4,4,4,4,4,4,4,0
0.6305460048720724,0.7497442480605009,0.7610568227109769,0.6327569432239377,0.7723103819875656,0.48859764949227535,2,4,3,0,2,3,2,3,1
0.15382244401705425,0.31749933393302576,0.18229656617722523,0.3052651962900215,0.1258335105814049,0.2700299876122763,0,0,0,0,0,0,0,0,0
0.2722344520110914,0.2546703550948368,0.23607390049606705,0.24654312064168962,0.29280927683726776,0.21879978620463122,0,0,0,0,0,0,0,0,0
0.6892388078375096,0.7869690485217103,0.910741270590018,0.807790797887313,0.8015966659299288,0.7722990089753483,4,4,4,4,4,4,4,4,0
0.7773088243172256,0.6908990429989911,0.7685752167522482,0.6315365830677391,0.6360923808446445,0.7470786077770944,4,4,4,4,4,4,4,4,0
0.2134388976396542,0.23822034572959927,0.05188984462868676,0.2354691494268401,0.290349192749476,0.28397831203318197,0,0,0,0,0,0,0,0,0
0.7289993901237329,0.7789174802676802,0.7202177222145821,0.8317884111473903,0.8272448583959132,0.7892018630123867,4,4,4,4,4,4,4,4,0
0.11511719588029862,0.13591435241962363,0.3858959200058531,0.3482102744680413,0.16213299738997572,0.2884121143134784,0,0,0,0,0,0,0,0,0
0.6532181865103426,0.7064026346823402,0.8181678685826358,0.7464782857227203,0.7370745201769546,0.6304884299085326,4,4,4,4,4,4,4,4,0
0.13564257427117346,0.30449060199271083,0.29081924280614946,0.31358194945504414,0.19924758428313877,0.29208970165609793,0,0,0,0,0,0,0,0,0
0.7724786510716453,0.7807794631703912,0.746983500866958,0.8505775902368096,0.6772344566672734,0.7716276340729696,4,4,4,4,4,4,4,4,0
0.22476764963211635,0.2377506089667395,0.3133066891117027,0.17870886737287783,0.23077455528859464,0.20987241288238595,0,0,0,0,0,0,0,0,0
0.6654942975259546,0.9257462331549232,0.8321567208627378,0.8824713385464297,0.7530431838967667,0.7632420239736357,4,4,4,4,4,4,4,4,0
0.8109359291418415,0.8275510037626732,0.8441637914793292,0.7097482973076827,0.6887436421110507,0.6468236025167883,4,4,4,4,4,4,4,4,0
0.32785549032058103,0.17708458525748277,0.47513927039225706,0.2858795958876447,0.12481587164105215,0.3081548009341837,0,0,0,0,0,0,0,0,0
0.18585263955577006,0.4536229744962036,0.3843546053790118,0.282255353856097,0.22291447326837166,0.30682744252965466,0,0,0,0,0,0,0,0,0
0.8093038841382205,0.6939240949997129,0.8575047089424715,0.781390384342624,0.6500268584108062,0.7518791149051129,4,4,4,4,4,4,4,4,0
0.2612609731760396,0.29170412352082137,0.38396898149777914,0.1551550436411262,0.289411102735504,0.15453135601467832,0,0,0,0,0,0,0,0,0
0.2419181739820886,0.21968923177796273,0.22982960923433232,0.17590029377849875,0.23612183242331009,0.2532092844495443,0,0,0,0,0,0,0,0,0
0.8560974851317523,0.7446277313361108,0.8045073770811444,0.6459215462982114,0.7466301961741365,0.6609026483205889,4,4,4,4,4,4,4,4,0
0.2274963623707189,0.20774339401742947,0.3133029550815699,0.19174912003633837,0.21272328796832823,0.22572191942271755,0,0,0,0,0,0,0,0,0
0.11095095685156628,0.2073233464105831,0.3517991657004101,0.24290115530537787,0.08955045287590319,0.23596146774815638,0,0,0,0,0,0,0,0,0
0.30114140959493935,0.42652575540892373,0.5903798698506277,0.26492298596516595,0.2665332627652945,0.25736503185123333,2,3,4,0,1,3,3,3,1
0.17547140737935096,0.3628703064083031,0.15779462350582793,0.3213889318930031,0.18245786585338034,0.16385865871799643,0,0,0,0,0,0,0,0,0
0.7169005635361566,0.6767837131568506,0.7108535108234398,0.7758209155302166,0.7080448561971007,0.8938032402262241,4,4,4,4,4,4,4,4,0
0.696995279423961,0.7080742597917756,0.8355616649396418,0.8444528246424083,0.6226900935019283,0.6780547629088904,4,4,4,4,4,4,4,4,0
0.7295528357843862,0.8142751519338403,0.48658563085911544,0.6739509272128751,0.7865719873052305,0.6265612351536568,0,1,3,4,3,4,0,1,1
0.6556166132635386,0.7454969646433723,0.7499191014827415,0.7677785306616292,0.8892814310129921,0.7328598787426859,4,4,4,4,4,4,4,4,0
0.7130072625875148,0.7892068717871468,0.7111186415725883,0.74993945999481,0.8526831130533554,0.7542010819750543,4,4,4,4,4,4,4,4,0
0.20724609610532377,0.18335615836884028,0.23966090246716337,0.21671145869201772,0.2119914539935983,0.2568223259802146,0,0,0,0,0,0,0,0,0
0.27597683208916923,0.2815573427730492,0.36829475918696386,0.24164338025902996,0.11684616035430545,0.2751225765008723,0,0,0,0,0,0,0,0,0
0.36630583479995504,0.2646751979117615,0.24493939348575308,0.285573205284399,0.2561680813691,0.38122956397903907,0,0,0,0,0,0,0,0,0
0.38582813175410313,0.2316404472584615,0.349395909119219,0.24581941982705452,0.28967705313353326,0.25748433214966204,0,0,0,0,0,0,0,0,0
0.3648878000413898,0.3392380886893391,0.30968193604732175,0.3259124356331189,0.3165546198191642,0.2749987739694288,0,0,0,0,0,0,0,0,0
0.3125384793359131,0.26176267436885814,0.16620339865636385,0.30187263711441203,0.2567247508827733,0.23890222394834768,0,0,0,0,0,0,0,0,0
0.6982064038455283,0.8996612448520119,0.80665916729806,0.6536247060518009,0.8381801307984759,0.6185340932400243,4,4,4,4,4,4,4,4,0
0.772998928909391,1.0303136224321947,0.6859258727094647,0.7175062809919402,0.7294905510926479,0.6925152411086706,4,4,4,4,4,4,4,4,0
0.3072979243735275,0.25976254970272306,0.16682288866490996,0.24482877764347846,0.17603307223504358,0.2683806666761635,0,0,0,0,0,0,0,0,0
0.5732458000908409,0.5669115431634393,0.8423697666172791,0.6357598927105435,0.6884627585465033,0.7442533767497236,2,4,1,3,1,4,4,0,1
0.2639394650262004,0.28507671522534717,0.33964504766666953,0.1654390771364586,0.21957483275750475,0.12953213489905144,0,0,0,0,0,0,0,0,0
0.3625257740538374,0.20816851467387246,0.2038780676620216,0.09602856065683135,0.25210880251675016,0.1947127229264643,0,0,0,0,0,0,0,0,0
0.28265537778839,0.25872915296431204,0.14045393052550784,0.251215249200217,0.16989560385343472,0.2572687681685751,0,0,0,0,0,0,0,0,0
0.16283916492097328,0.39124923220193764,0.2633856275260866,0.1393260119329883,0.3302799532012584,0.3559153746165805,0,0,0,0,0,0,0,0,0
0.8142346386262342,0.7144969345860966,0.79467360658654,0.7095287508337723,0.7965473381112523,0.8219424229756278,4,4,4,4,4,4,4,4,0
0.26505061247553485,0.2240947927829081,0.2421942464030994,0.262666531794095,0.16651459247097528,0.24731789070369045,0,0,0,0,0,0,0,0,0
0.15007754053020994,0.16661345462027322,0.1865929724812092,0.09211884473482834,0.24085148781027627,0.31985197010283273,0,0,0,0,0,0,0,0,0
0.8785648017597183,0.6830438202881834,0.7897068350511898,0.7985797347576594,0.7544845432062588,0.8109352557822957,4,4,4,4,4,4,4,4,0
0.3595932123802408,0.06551652162733398,0.20245259565118728,0.09610996107580871,0.21734460957001178,0.32184428317832864,0,0,0,0,0,0,0,0,0
0.7785021377694848,0.7048171555770719,0.6525901699368971,0.6801051409433386,0.6256653147249367,0.6240390435482479,4,4,4,4,4,4,4,4,0
0.24034954535274097,0.2663756769932774,0.10666428742463979,0.2994966509687275,0.27569390200829236,0.11781712116789148,0,0,0,0,0,0,0,0,0
0.8321647115515624,0.7329961826094616,0.7259407279163023,0.7444174318407467,0.7765946135240461,0.6254793709502156,4,4,4,4,4,4,4,4,0
0.6872046190938648,0.8280270934918698,0.7827859492556845,0.7505948118018492,0.7519889168496593,0.7296986386075863,4,4,4,4,4,4,4,4,0
0.19008232891562016,0.3410494450016472,0.20925635415971547,0.32756866180653754,0.2698262335460195,0.304045527318231,0,0,0,0,0,0,0,0,0
0.7656978563705574,0.6998920099203116,0.7237392666801349,0.8221654350278579,0.7766568983006246,0.8402174475977668,4,4,4,4,4,4,4,4,0
0.29785981260505306,0.27194582168458775,0.2514412149222128,0.2461381918642371,0.2724625376893272,0.22612588382730547,0,0,0,0,0,0,0,0,0
0.7621220457592425,0.747364213220338,0.7918751115620344,0.7450300918893868,0.7758596397795932,0.6652817795797272,4,4,4,4,4,4,4,4,0
0.6268917028650399,0.8623657016577513,0.6770184227474008,0.7579299730430399,0.7418754719214501,0.7751121020128269,4,4,4,4,4,4,4,4,0
0.25005229578407573,0.3733708654960758,0.13780525947358704,0.3348072929843131,0.25153931461001566,0.31518113940257064,0,0,0,0,0,0,0,0,0
0.7431602923125256,0.6911263074724726,0.6713975016431929,0.6428991626336281,0.8818688933250511,0.91272100198235,4,4,4,4,4,4,4,4,0
0.775331008344308,0.9004785499175438,0.5780024643869988,0.7738744032964872,0.6319070598956131,0.823534524105497,4,4,4,4,4,4,4,4,0
0.17661410047238107,0.2036015097508414,0.29428476731490194,0.15291165012093627,0.223699073188161,0.08656266796358614,0,0,0,0,0,0,0,0,0
0.21453918226376942,0.347686689265116,0.34471343336506743,0.12083225705714115,0.2045677116888768,0.27007243284142257,0,0,0,0,0,0,0,0,0
0.28641757825012104,0.2635969170889135,0.24151735852577108,0.2350888309882368,0.2579017972520441,0.1305360224117555,0,0,0,0,0,0,0,0,0
0.34215220978831024,0.12454097960102195,0.09594078049016044,0.1946661240045064,0.3717198021079674,0.3322848636420819,0,0,0,0,0,0,0,0,0
0.8250427079094932,0.8395354067780552,0.8383340454819133,0.6890963781708866,0.7047471772850088,0.7159413719992687,4,4,4,4,4,4,4,4,0
